"ChoiceNm","ID","Set","cset","altij","Amount","MobilePd","Merged","Location","Vehicle","DayOfWek","Weekend","StrtTmHr","StayDrtn","AmountA","TmTClrwy","TmTPrdEn","FndMtrEx","FndMtrNP","FndClrwV","MtrExprd","MetrNtPd","ClrwyVlt","FrePrkng","APP","PrkngFrq","PrsnlAPD","PrfMblPy","CBDPrknR","time","Volume","Load","ZoneAPD","CpctyAdj","TrnvrAdj","IndxAdjs","choice","ChcNmOvr","ChocNmPd","ChcNmUnd","ChcNmUnp","LctnElzS","LctnAlcS","LctnTrbS","VehiclCr","VehiclUt","VehiclVn","VehclHvy","VhclOthr","DyOfWkMn","DyOfWkTs","DyOfWkWd","DyOfWkTh","DyOfWkFr","DyOfWkSt","DyOfWkSn","tmErlyMr","timMrnng","timeNoon","tmAftrnn","timEvnng","timeNght","tmMdnght","AmountDiff","OthrNtPd","NtPd","Paid"
2,71,71,4,3,4.9,0,0,2,1,3,0,11,66.9833333333333,5.58194444444444,246.75,606.75,1,1,0,2,1,0,0,5,1,100,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.68194444444444,1,0,TRUE
3,72,72,4,2,4.4,0,0,2,4,3,0,12,96,8,216.55,576.55,1,1,0,2,1,0,0,4.05,2,120,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-3.6,1,0,FALSE
1,73,73,4,4,5.5,0,0,2,1,3,0,14,51.0666666666667,4.25555555555556,64.1666666666667,424.166666666667,1,1,0,0,2,0,0,0,0,0,0,0,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.24444444444444,2,0,FALSE
2,74,74,4,3,4.6,0,0,2,1,3,0,15,58.05,4.8375,57.1833333333333,417.183333333333,0,0,1,1,0,1,0,0,0,0,0,0,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.237500000000001,0,0,TRUE
2,75,75,4,3,3.75,0,0,2,3,3,0,15,50.7833333333333,4.23194444444444,50.5166666666667,410.516666666667,0,0,1,1,0,1,0,1.5,1,41,0,1,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.48194444444444,0,0,TRUE
2,76,76,4,3,6.6,0,0,2,1,3,0,19,172.933333333333,14.4111111111111,1440,172.933333333333,0,0,0,0,0,0,0,6.3875,8,165.5,0,1,6,13,1.25,0.078125,21,0.619047619047619,5.95238095238095,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-7.8111111111111,0,0,TRUE
3,77,77,4,2,9.8,0,0,2,1,3,0,8,145.916666666667,12.1597222222222,467.166666666667,827.166666666667,1,2,0,1,1,0,0,4.8,5,78.5,0,0.666666666666667,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.3597222222222,1,0,FALSE
3,78,78,4,2,2.1,0,0,2,1,3,0,8,36.4833333333333,3.04027777777778,469.516666666667,829.516666666667,0,0,0,4,0,0,0,0,0,0,0,0,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.94027777777778,0,0,FALSE
2,79,79,4,3,12,0,0,2,2,3,0,9,145.733333333333,12.1444444444444,400.483333333333,760.483333333333,0,0,0,1,0,0,0,4.9,1,60,0,1,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.1444444444444,0,0,TRUE
1,80,80,4,4,6.6,0,0,2,2,3,0,9,40.25,3.35416666666667,363.05,723.05,1,2,0,1,1,0,0,4.05,2,123,0,0,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.24583333333333,1,0,FALSE
1,81,81,4,4,9.7,0,0,2,1,3,0,10,108.333333333333,9.02777777777778,328.516666666667,688.516666666667,0,0,0,1,2,0,0,6,1,121,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.672222222222219,2,0,FALSE
2,82,82,4,3,14.7,0,0,2,2,3,0,10,185.466666666667,15.4555555555556,322.3,682.3,1,1,0,2,1,0,0,0,0,0,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.755555555555601,1,0,TRUE
1,83,83,4,4,5.5,0,0,2,1,3,0,11,54.35,4.52916666666667,297.583333333333,657.583333333333,0,0,0,1,0,0,0,3.675,2,104.5,0,0.5,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.97083333333333,0,0,FALSE
2,84,84,4,3,7,0,0,2,1,3,0,11,81.8666666666667,6.82222222222222,268.133333333333,628.133333333333,0,0,0,1,2,0,0,3.48571428571429,7,78.1428571428571,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.17777777777778,2,0,TRUE
3,85,85,4,2,3,0,0,2,1,3,0,11,50.8166666666667,4.23472222222222,250.533333333333,610.533333333333,0,0,0,1,2,0,0,2.08571428571429,7,63.8571428571429,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.23472222222222,2,0,FALSE
1,86,86,4,4,14.7,0,0,2,1,3,0,12,161.866666666667,13.4888888888889,239.716666666667,599.716666666667,0,0,0,1,1,0,0,3.3,2,75.5,0,0.5,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.2111111111111,1,0,FALSE
1,87,87,4,4,14.7,0,0,2,1,3,0,12,113.016666666667,9.41805555555556,216.9,576.9,0,0,0,1,1,0,0,0,0,0,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.28194444444444,1,0,FALSE
1,88,88,4,4,14.7,0,0,2,2,3,0,12,55.6666666666667,4.63888888888889,194.366666666667,554.366666666667,1,1,0,2,1,0,0,0,0,0,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0611111111111,1,0,FALSE
3,89,89,4,2,14.7,0,0,2,1,3,0,12,193.483333333333,16.1236111111111,182.2,542.2,0,0,1,1,0,1,0,0,0,0,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.4236111111111,0,0,FALSE
1,90,90,4,4,11,0,0,2,2,3,0,13,98.25,8.1875,134.766666666667,494.766666666667,1,1,0,0,2,0,0,14.7,1,180,0,1,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.8125,2,0,FALSE
1,91,91,4,4,2.2,0,0,2,1,3,0,19,45.9,3.825,1440,121.85,0,0,0,0,2,0,0,0,0,0,0,0,6,13,1.25,0.078125,21,0.619047619047619,5.95238095238095,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.625,2,0,FALSE
2,92,92,4,3,3,0,0,2,1,3,0,20,77.75,6.47916666666667,1440,84.5,0,0,0,0,3,0,0,3.86875,12,87.8125,0,0.8125,6,13,1.25,0.078125,21,0.619047619047619,5.95238095238095,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-3.47916666666667,3,0,TRUE
3,93,93,4,2,1.39,1,0,2,1,3,0,6,89.4666666666667,7.45555555555556,543.733333333333,903.733333333333,0,0,0,4,0,0,1,3.005,14,37.6428571428571,1,0.928571428571429,1,0,0,0,21,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-6.06555555555556,0,0,FALSE
3,94,94,4,2,0.41,1,0,2,1,3,0,6,64.1,5.34166666666667,584.416666666667,944.416666666667,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-4.93166666666667,0,0,FALSE
3,95,95,4,2,7.35,1,0,2,4,3,0,7,110.316666666667,9.19305555555555,536.8,896.8,0,0,0,4,0,0,0,7.2,1,241,0,0,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.84305555555555,0,0,FALSE
1,96,96,4,4,5.31,1,0,2,3,3,0,7,16.7333333333333,1.39444444444444,490.683333333333,850.683333333333,0,0,0,4,0,0,0,7.4725,4,91.5,1,1,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.91555555555556,0,0,FALSE
2,97,97,4,3,1.96,1,0,2,3,3,0,6,32.9666666666667,2.74722222222222,575.433333333333,935.433333333333,0,0,0,1,9,0,0,3.40533333333333,12,56.6,1,0.666666666666667,1,0,0,0,21,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.78722222222222,9,0,TRUE
2,98,98,4,3,1.88,1,0,2,1,3,0,7,17.2833333333333,1.44027777777778,519.516666666667,879.516666666667,0,0,0,1,9,0,0,2.697,8,50.9,1,0.9,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.43972222222222,9,0,TRUE
2,99,99,4,3,2.21,1,0,2,1,3,0,8,35.0333333333333,2.91944444444444,465.783333333333,825.783333333333,0,0,0,4,0,0,1,3.13666666666667,4,77.8333333333333,1,0.333333333333333,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.70944444444444,0,0,TRUE
2,100,100,4,3,11.92,1,0,2,1,3,0,9,148.9,12.4083333333333,417.483333333333,777.483333333333,0,0,0,1,0,0,0,0,0,0,0,0,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4883333333333,0,0,TRUE
2,101,101,4,3,8.49,1,0,2,1,3,0,9,106.133333333333,8.84444444444444,408.133333333333,768.133333333333,1,2,0,1,1,0,0,5.09,3,68.5,1,0.5,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.354444444444439,1,0,TRUE
2,102,102,4,3,14.7,1,0,2,1,3,0,9,173.266666666667,14.4388888888889,404.816666666667,764.816666666667,0,0,0,1,2,0,0,2.73,2,79.5,1,0,2,4.66666666666667,1.33333333333333,0.366666666666667,21,0.222222222222222,6.34920634920635,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.261111111111099,2,0,TRUE
2,103,103,4,3,8.66,1,0,2,1,3,0,10,109.233333333333,9.10277777777778,326.516666666667,686.516666666667,0,0,0,1,2,0,0,0,0,0,0,0,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.442777777777779,2,0,TRUE
2,104,104,4,3,13.97,1,0,2,2,3,0,10,169.5,14.125,316.45,676.45,1,1,0,2,1,0,0,8.17,2,100,1,0.5,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.154999999999999,1,0,TRUE
2,105,105,4,3,6.7,1,0,2,2,3,0,12,85.6833333333333,7.14027777777778,229.983333333333,589.983333333333,1,1,0,2,1,0,0,8.43,7,103.222222222222,1,0.888888888888889,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.44027777777778,1,0,TRUE
3,106,106,4,2,5.64,1,0,2,1,3,0,12,85.5666666666667,7.13055555555556,197.733333333333,557.733333333333,0,0,0,1,1,0,0,4.82,1,59,1,1,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.49055555555556,1,0,FALSE
2,107,107,4,3,3.35,1,0,2,1,3,0,12,41.75,3.47916666666667,181.466666666667,541.466666666667,1,1,0,2,1,0,0,2.2,1,60,1,1,3,35.6666666666667,22.25,0.629617446393762,21,1.6984126984127,105.952380952381,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.12916666666667,1,0,TRUE
2,108,108,4,3,8.17,1,0,2,1,3,0,13,92.0833333333333,7.67361111111111,172.9,532.9,0,0,0,1,1,0,1,3.22166666666667,5,70.5,1,0.166666666666667,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49638888888889,1,0,TRUE
2,109,109,4,3,1.14,1,0,2,1,3,0,13,20.6,1.71666666666667,178.9,538.9,1,1,0,2,1,0,0,4.62875,8,79.5,0,0.375,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.57666666666667,1,0,TRUE
2,110,110,4,3,8.41,1,0,2,1,3,0,13,103.716666666667,8.64305555555556,179,539,0,0,0,1,1,0,0,4.506,4,107,1,0.2,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.233055555555559,1,0,TRUE
2,111,111,4,3,1.72,1,0,2,1,3,0,13,27.95,2.32916666666667,157.5,517.5,1,1,0,2,1,0,0,0,0,0,0,0,4,46.6666666666667,22.8333333333333,0.499605940782412,21,2.22222222222222,108.730158730159,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.60916666666667,1,0,TRUE
2,112,112,4,3,3.59,1,0,2,1,3,0,19,100.883333333333,8.40694444444444,1440,170.05,0,0,0,0,2,0,1,3.97352941176471,14,112.294117647059,1,0.823529411764706,6,13,1.25,0.078125,21,0.619047619047619,5.95238095238095,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-4.81694444444444,2,0,TRUE
2,113,113,4,3,5.5,0,0,2,4,4,0,7,65.5,5.45833333333333,494.633333333333,854.633333333333,0,0,0,3,1,0,0,0,0,0,0,0,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0416666666666696,1,0,TRUE
1,114,114,4,4,4.9,0,0,2,2,4,0,14,31.3833333333333,2.61527777777778,61.2,421.2,0,1,0,2,3,0,0,0,0,0,0,0,4,33,14.5833333333333,0.43287037037037,21,1.57142857142857,69.4444444444444,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.28472222222222,3,0,FALSE
2,115,115,4,3,4.1,0,1,2,1,4,0,20,102.7,8.55833333333333,1440,111.116666666667,0,0,0,0,0,0,0,0,0,0,0,0,6,9.33333333333333,4.66666666666667,0.472943722943723,21,0.444444444444444,22.2222222222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-4.45833333333333,0,0,TRUE
3,116,116,4,2,10.6,0,1,2,1,4,0,11,180.333333333333,15.0277777777778,284.45,644.45,0,0,0,4,1,0,0,6,3,73.6666666666667,0,1,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-4.4277777777778,1,0,FALSE
2,117,117,4,3,18.46,1,1,2,1,4,0,8,226.233333333333,18.8527777777778,464.95,824.95,0,0,0,1,2,0,0,11.6735714285714,10,142.785714285714,1,1,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.392777777777798,2,0,TRUE
1,118,118,4,4,10.7,1,0,2,1,4,0,13,118.6,9.88333333333333,133.533333333333,493.533333333333,0,1,0,2,3,0,0,11.6735714285714,10,142.785714285714,1,1,4,33,14.5833333333333,0.43287037037037,21,1.57142857142857,69.4444444444444,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.81666666666667,3,0,FALSE
3,119,119,4,2,3,0,0,2,1,4,0,4,63.0166666666667,5.25138888888889,719.95,1079.95,0,0,0,3,1,0,0,3.375,2,164,0,1,6,9.33333333333333,4.66666666666667,0.472943722943723,21,0.444444444444444,22.2222222222222,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.25138888888889,1,0,FALSE
3,120,120,4,2,11,0,0,2,1,4,0,7,150.9,12.575,530.7,890.7,0,1,0,1,5,0,1,7.22,3,88.6,1,1,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.575,5,0,FALSE
2,121,121,4,3,7,0,0,2,2,4,0,7,80.8666666666667,6.73888888888889,508.25,868.25,0,0,0,3,1,0,0,2.2,2,81,0,0,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.26111111111111,1,0,TRUE
2,122,122,4,3,5.5,0,0,2,2,4,0,7,69.5833333333333,5.79861111111111,496.916666666667,856.916666666667,0,0,0,3,1,0,0,0,0,0,0,0,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.29861111111111,1,0,TRUE
1,123,123,4,4,5.5,0,0,2,4,4,0,8,14.25,1.1875,474.05,834.05,0,0,0,3,1,0,0,0,0,0,0,0,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3125,1,0,FALSE
1,124,124,4,4,14.7,0,0,2,1,4,0,8,139.733333333333,11.6444444444444,454.6,814.6,0,0,0,0,5,0,0,0,0,0,0,0,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0555555555556,5,0,FALSE
1,125,125,4,4,6.6,0,0,2,2,4,0,9,64.2666666666667,5.35555555555556,370.916666666667,730.916666666667,0,0,0,0,5,0,0,0,0,0,0,0,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.24444444444444,5,0,FALSE
1,126,126,4,4,7,0,0,2,1,4,0,9,64.3833333333333,5.36527777777778,363.083333333333,723.083333333333,0,0,0,2,2,0,0,6.73913043478261,13,222.478260869565,0,0.0869565217391304,2,16,9.16666666666667,0.571759259259259,21,0.761904761904762,43.6507936507937,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.63472222222222,2,0,FALSE
3,127,127,4,2,5.5,0,0,2,1,4,0,10,149.833333333333,12.4861111111111,329.633333333333,689.633333333333,0,0,0,3,4,0,0,0,0,0,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-6.9861111111111,4,0,FALSE
2,128,128,4,3,3.75,0,0,2,1,4,0,10,55.2833333333333,4.60694444444444,322.183333333333,682.183333333333,0,0,0,2,2,0,0,3.5,2,42.5,0,1,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.85694444444444,2,0,TRUE
1,129,129,4,4,6.6,0,0,2,1,4,0,10,67.6666666666667,5.63888888888889,305.383333333333,665.383333333333,0,0,0,1,2,0,0,0,0,0,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.961111111111109,2,0,FALSE
1,130,130,4,4,8,0,0,2,1,4,0,10,66.1,5.50833333333333,302.483333333333,662.483333333333,0,0,0,1,2,0,0,1.8,1,61,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.49166666666667,2,0,FALSE
1,131,131,4,4,8,0,0,2,1,4,0,11,55.1666666666667,4.59722222222222,298.15,658.15,0,0,0,2,2,0,0,0,0,0,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.40277777777778,2,0,FALSE
2,132,132,4,3,5.5,0,0,2,1,4,0,11,60.2833333333333,5.02361111111111,290.233333333333,650.233333333333,0,0,0,1,2,0,0,4.5,1,150,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.47638888888889,2,0,TRUE
2,133,133,4,3,1,0,0,2,1,4,0,11,12.3166666666667,1.02638888888889,288.516666666667,648.516666666667,0,0,0,2,2,0,0,1.94285714285714,6,23.8571428571429,0,0.571428571428571,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0263888888888899,2,0,TRUE
1,134,134,4,4,9.8,0,0,2,1,4,0,11,77.05,6.42083333333333,286.783333333333,646.783333333333,0,0,0,1,2,0,0,0,0,0,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.37916666666667,2,0,FALSE
2,135,135,4,3,6.6,0,0,2,1,4,0,11,84.6833333333333,7.05694444444445,266.316666666667,626.316666666667,0,0,0,1,2,0,0,2.5,1,83.5,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.45694444444445,2,0,TRUE
3,136,136,4,2,14.7,0,0,2,1,4,0,11,197.883333333333,16.4902777777778,272.416666666667,632.416666666667,0,0,0,4,1,0,0,0,0,0,0,0,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.7902777777778,1,0,FALSE
2,137,137,4,3,9.8,0,0,2,1,4,0,12,122.933333333333,10.2444444444444,236.4,596.4,0,0,0,4,1,0,0,5.13333333333333,5,73,0,0.5,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.444444444444398,1,0,TRUE
1,138,138,4,4,11,0,0,2,1,4,0,12,100.716666666667,8.39305555555556,202.35,562.35,0,0,0,4,1,0,0,10.08,3,129.6,0,1,3,23,10.8333333333333,0.472215320910973,21,1.0952380952381,51.5873015873016,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.60694444444444,1,0,FALSE
1,139,139,4,4,2.5,0,0,2,1,4,0,13,14.5833333333333,1.21527777777778,146.333333333333,506.333333333333,0,0,0,3,4,0,0,4.325,2,111,0,0,4,33,14.5833333333333,0.43287037037037,21,1.57142857142857,69.4444444444444,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.28472222222222,4,0,FALSE
1,140,140,4,4,9,0,0,2,1,4,0,13,89.6,7.46666666666667,147.6,507.6,0,1,0,2,3,0,0,0,0,0,0,0,4,33,14.5833333333333,0.43287037037037,21,1.57142857142857,69.4444444444444,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.53333333333333,3,0,FALSE
